price,year,trans,fuel,km,kw
,2019,Automat,Diesel,96000.0,140.0
21300.0,2013,Automat,Diesel,207000.0,190.0
7650.0,2009,Manuál,Diesel,386000.0,145.0
16000.0,2015,Automat,Diesel,204000.0,140.0
12999.0,2014,Automat,Diesel,211748.0,135.0
3900.0,2009,Automat,Diesel,414058.0,105.0
11650.0,2016,Manuál,Diesel,206000.0,85.0
9700.0,2013,Automat,Diesel,284000.0,105.0
,2020,Automat,Diesel,95000.0,140.0
5490.0,2007,Manuál,Diesel,248300.0,170.0
12900.0,2012,Manuál,Benzín,202000.0,180.0
18900.0,2018,Automat,Diesel,154620.0,140.0
,2013,Automat,Diesel,249000.0,147.0
,2014,Automat,Diesel,187000.0,105.0
,2019,Automat,Diesel,62000.0,140.0
,2018,Automat,Benzín,143160.0,135.0
19200.0,2015,Automat,Diesel,156000.0,140.0
,2017,Automat,Diesel,94000.0,230.0
2799.0,2002,Automat,Diesel,223059.0,135.0
2900.0,2003,Manuál,Benzín,256000.0,125.0
3300.0,2003,Automat,Benzín,207700.0,105.0
4250.0,2002,Manuál,Benzín,189427.0,85.0
5999.0,2007,Automat,Diesel,288900.0,110.0
5999.0,2009,Automat,Diesel,198806.0,130.0
6000.0,2007,Manuál,Benzín,195435.0,125.0
6950.0,2011,Manuál,Diesel,216978.0,85.0
6999.0,2009,Automat,Diesel,183344.0,130.0
7000.0,2010,Automat,Benzín,232000.0,105.0
7700.0,2011,Automat,Diesel,295000.0,135.0
7750.0,2008,Manuál,Benzín,235451.0,125.0
7990.0,2007,Manuál,Diesel,216000.0,170.0
9499.0,2011,Automat,Diesel,244900.0,135.0
10990.0,2010,Automat,Benzín,89500.0,160.0
11500.0,2014,Automat,Diesel,180000.0,85.0
12490.0,2013,Automat,Diesel,210000.0,135.0
13999.0,2008,Manuál,Diesel,115000.0,145.0
15999.0,2011,Automat,Diesel,172000.0,135.0
,2014,Automat,Benzín,201635.0,135.0
16999.0,2007,Manuál,Benzín,199990.0,225.0
19950.0,2018,Automat,Diesel,157400.0,110.0
19999.0,2019,Automat,Diesel,79200.0,110.0
19999.0,2014,Automat,Diesel,249656.0,190.0
19999.0,2019,Automat,Diesel,79200.0,110.0
20199.0,2014,Automat,Benzín,138134.0,135.0
21490.0,2018,Automat,Diesel,160000.0,110.0
21999.0,2016,Automat,Diesel,67150.0,140.0
22990.0,2017,Automat,Benzín,109800.0,135.0
23000.0,2016,Automat,Diesel,151000.0,140.0
23499.0,2020,Automat,Diesel,124000.0,110.0
,2019,Automat,Diesel,154400.0,140.0
26599.0,2015,Automat,Benzín,38000.0,135.0
,2014,Manuál,Benzín,64000.0,225.0
,2019,Automat,Diesel,71000.0,140.0
,2020,Automat,Benzín,105300.0,135.0
,2019,Automat,Diesel,59800.0,140.0
,2020,Automat,Diesel,74200.0,140.0
,2020,Automat,Diesel,81900.0,140.0
,2018,Automat,Benzín,106000.0,265.0
,2020,Automat,Diesel,68200.0,140.0
,2020,Automat,Diesel,49600.0,140.0
,2020,Automat,Diesel,73900.0,140.0
,2020,Automat,Diesel,56300.0,140.0
,2020,Automat,Benzín,24400.0,135.0
,2021,Automat,Diesel,44900.0,140.0
,2021,Automat,Benzín,15100.0,135.0
,2019,Automat,Diesel,64173.0,140.0
,2020,Automat,Diesel,32900.0,140.0
,2021,Automat,Benzín,29000.0,275.0
,2022,Automat,Hybrid,8700.0,215.0
1300.0,2002,Manuál,Diesel,354974.0,110.0
1450.0,2005,Manuál,Diesel,300000.0,
1500.0,2005,Manuál,Diesel,284087.0,110.0
1560.0,1998,Manuál,Diesel,253000.0,66.0
1800.0,2001,Automat,Diesel,414000.0,135.0
1990.0,2001,Manuál,Diesel,433000.0,100.0
2028.0,2001,Manuál,Benzín,250526.0,87.0
2200.0,2017,Automat,Diesel,53250.0,140.0
,2003,Manuál,Benzín,219700.0,85.0
2400.0,2003,Automat,Diesel,355500.0,85.0
,2002,Manuál,Diesel,262800.0,85.0
2490.0,2003,Manuál,Diesel,244000.0,110.0
2490.0,2008,Automat,Benzín,268670.0,105.0
2500.0,2007,Manuál,Diesel,250000.0,320.0
2500.0,1997,Automat,Benzín,190000.0,85.0
2400.0,1993,Automat,Benzín,204120.0,110.0
2599.0,2001,Manuál,Diesel,245000.0,100.0
2700.0,2006,Automat,Diesel,371033.0,120.0
2750.0,2003,Manuál,Diesel,369220.0,110.0
2800.0,2000,Manuál,Diesel,332000.0,100.0
,2007,Manuál,Diesel,271000.0,90.0
,2004,Automat,Diesel,188300.0,110.0
2839.0,2002,Manuál,Benzín,149347.0,85.0
2850.0,2002,Manuál,Diesel,224000.0,110.0
2900.0,2003,Manuál,Diesel,331143.0,85.0
2760.0,2006,Manuál,Benzín,171000.0,95.0
2955.0,2005,Manuál,Diesel,368300.0,120.0
,2003,Manuál,Benzín,234900.0,105.0
2990.0,2003,Manuál,Benzín,233522.0,85.0
2990.0,2003,Automat,Diesel,212000.0,150.0
2990.0,1999,Manuál,Benzín,160763.0,87.0
2999.0,2003,Manuál,Diesel,291186.0,85.0
3000.0,2006,Manuál,Diesel,405000.0,90.0
3000.0,2004,Manuál,Diesel,291543.0,85.0
3200.0,2002,Automat,Diesel,273000.0,135.0
,2003,Automat,Diesel,250745.0,150.0
3000.0,2003,Manuál,Benzín,199000.0,85.0
3490.0,2004,Manuál,Benzín,155060.0,105.0
3600.0,2006,Manuál,Diesel,318800.0,110.0
3396.0,2000,Manuál,Benzín,132285.0,77.0
3396.0,2003,Automat,Benzín,129000.0,85.0
3800.0,2010,Automat,Benzín,233000.0,125.0
3950.0,2006,Manuál,Diesel,450138.0,120.0
3990.0,2008,Automat,Diesel,308749.0,130.0
3999.0,2007,Manuál,Diesel,276000.0,130.0
3999.0,2007,Automat,Diesel,263310.0,120.0
,2006,Automat,Benzín,266000.0,110.0
3999.0,2010,Manuál,Diesel,300000.0,100.0
4000.0,2009,Manuál,Diesel,270000.0,105.0
4000.0,2007,Manuál,Diesel,355000.0,105.0
4000.0,2007,Manuál,Diesel,275582.0,120.0
3800.0,2008,Manuál,Diesel,272844.0,130.0
,2006,Manuál,Diesel,301325.0,120.0
4184.0,2006,Automat,Diesel,262916.0,120.0
4200.0,2007,Manuál,Diesel,240468.0,105.0
4200.0,2005,Manuál,Benzín,199568.0,160.0
4200.0,2007,Automat,Benzín,241388.0,
3960.0,2003,Manuál,Benzín,181577.0,105.0
3960.0,2003,Manuál,Benzín,201721.0,85.0
3960.0,2006,Automat,Benzín,208622.0,95.0
3996.0,2001,Manuál,Benzín,302950.0,141.0
3996.0,2018,Manuál,Diesel,200000.0,85.0
4300.0,2005,Automat,Diesel,265000.0,120.0
4300.0,2007,Manuál,Diesel,242357.0,105.0
4198.0,2007,Automat,Diesel,251206.0,110.0
4490.0,2008,Manuál,Diesel,269000.0,130.0
4500.0,2003,Automat,Diesel,313975.0,150.0
4500.0,2009,Manuál,Diesel,293835.0,105.0
4590.0,2012,Manuál,Diesel,142000.0,105.0
4360.0,2006,Manuál,Diesel,251000.0,90.0
4360.0,2004,Manuál,Benzín,223000.0,141.0
4654.0,2006,Automat,Diesel,209796.0,120.0
4690.0,2006,Manuál,Diesel,273002.0,90.0
4690.0,2008,Manuál,Diesel,313078.0,100.0
4396.0,2005,Manuál,Benzín,192200.0,110.0
4396.0,2003,Manuál,Diesel,249950.0,150.0
4400.0,2008,Manuál,Diesel,246000.0,170.0
4700.0,2008,Manuál,Diesel,212127.0,105.0
4700.0,2009,Manuál,Diesel,346495.0,130.0
4800.0,2005,Manuál,Benzín,168601.0,110.0
4800.0,2004,Manuál,Benzín,250944.0,105.0
4800.0,2005,Manuál,Diesel,237780.0,90.0
4900.0,2007,Manuál,Benzín,230000.0,95.0
4900.0,2010,Manuál,Diesel,270318.0,105.0
4596.0,2006,Manuál,Diesel,315001.0,90.0
4990.0,2007,Automat,Diesel,279850.0,120.0
4990.0,2007,Manuál,Diesel,176000.0,120.0
4999.0,2000,Automat,Benzín,236000.0,110.0
4999.0,2007,Manuál,Benzín,126804.0,95.0
5000.0,2007,Automat,Diesel,371306.0,120.0
5000.0,2008,Manuál,Benzín,164120.0,105.0
5000.0,2008,Manuál,Benzín,165054.0,105.0
5000.0,2006,Automat,Diesel,193000.0,120.0
,2007,Automat,Benzín,239000.0,125.0
4760.0,2001,Manuál,Benzín,161962.0,85.0
5090.0,2007,Manuál,Benzín,167000.0,95.0
5200.0,2004,Manuál,Diesel,271170.0,110.0
5250.0,2008,Manuál,Diesel,334227.0,105.0
5300.0,2007,Automat,Diesel,270000.0,170.0
5300.0,2006,Manuál,Diesel,359800.0,170.0
5400.0,2007,Manuál,Benzín,196191.0,110.0
5439.0,2010,Manuál,Diesel,231946.0,105.0
5499.0,2010,Manuál,Benzín,145000.0,90.0
5499.0,2005,Automat,Diesel,218500.0,120.0
5500.0,2005,Manuál,Benzín,253400.0,160.0
5199.0,2008,Manuál,Diesel,249959.0,130.0
5599.0,2008,Manuál,Diesel,227156.0,130.0
5600.0,2012,Manuál,Diesel,288268.0,105.0
5600.0,2006,Automat,Diesel,243110.0,170.0
5700.0,2007,Manuál,Diesel,310000.0,120.0
5400.0,2007,Manuál,Diesel,186258.0,105.0
9900.0,1987,Manuál,Benzín,142850.0,73.0
10000.0,2010,Automat,Diesel,255000.0,135.0
10047.0,2007,Manuál,Benzín,126563.0,160.0
10390.0,2008,Automat,Diesel,201000.0,130.0
10400.0,2014,Automat,Diesel,280000.0,135.0
10500.0,2013,Manuál,Diesel,284950.0,105.0
10500.0,2010,Automat,Diesel,240.0,
10500.0,2010,Automat,Diesel,240347.0,150.0
10500.0,2012,Manuál,Diesel,214160.0,105.0
10544.0,2011,Manuál,Diesel,167966.0,135.0
10655.0,2008,Automat,Diesel,214192.0,145.0
10790.0,2007,Manuál,Benzín,159000.0,125.0
10790.0,2008,Manuál,Benzín,133000.0,125.0
10900.0,2011,Manuál,Diesel,280000.0,150.0
10990.0,2011,Automat,Diesel,280000.0,150.0
10990.0,2012,Manuál,Diesel,195500.0,105.0
10990.0,2012,Manuál,Diesel,197665.0,85.0
10999.0,2012,Automat,Diesel,295982.0,135.0
11490.0,2010,Automat,Diesel,237000.0,135.0
11490.0,2013,Manuál,Diesel,258000.0,105.0
11499.0,2013,Automat,Diesel,162000.0,120.0
11500.0,2001,Automat,Diesel,,135.0
11500.0,2010,Manuál,Diesel,150000.0,130.0
11500.0,2000,Manuál,Benzín,308000.0,125.0
11600.0,2012,Manuál,Diesel,192433.0,120.0
11800.0,2007,Automat,Diesel,221000.0,170.0
11999.0,2012,Automat,Diesel,230558.0,85.0
12380.0,2013,Manuál,Diesel,199728.0,135.0
12500.0,2014,Automat,Diesel,252398.0,105.0
12500.0,2007,Manuál,Benzín,217000.0,200.0
12500.0,2012,Automat,Diesel,247000.0,135.0
12500.0,2015,Manuál,Diesel,164000.0,105.0
,2015,Manuál,Diesel,223000.0,105.0
12690.0,2014,Manuál,Diesel,265000.0,105.0
12700.0,2013,Automat,Diesel,148761.0,135.0
12800.0,2014,Automat,Diesel,225387.0,105.0
12900.0,2015,Manuál,Diesel,153000.0,120.0
13200.0,2017,Automat,Benzín,52000.0,
12399.0,2009,Manuál,Benzín,196023.0,225.0
13500.0,1987,Manuál,Benzín,92000.0,83.0
13500.0,2011,Automat,Diesel,221000.0,180.0
13500.0,2015,Manuál,Benzín,187000.0,100.0
13900.0,2014,Manuál,Diesel,132000.0,105.0
13970.0,2004,Manuál,Benzín,217000.0,125.0
13990.0,2009,Automat,Diesel,189577.0,170.0
14000.0,2014,Manuál,Diesel,210000.0,135.0
13160.0,2008,Automat,Diesel,207851.0,170.0
14300.0,2015,Manuál,Diesel,234249.0,135.0
13560.0,2008,Manuál,Benzín,145633.0,330.0
14500.0,2007,Automat,Benzín,213000.0,225.0
14500.0,2007,Manuál,Benzín,226150.0,225.0
14600.0,2016,Automat,Benzín,111651.0,100.0
14890.0,2014,Automat,Diesel,230000.0,135.0
14900.0,2016,Automat,Diesel,204800.0,110.0
13996.0,2003,Manuál,Benzín,260005.0,170.0
14999.0,2014,Manuál,Diesel,199252.0,135.0
15000.0,2012,Automat,Diesel,177500.0,135.0
15300.0,2007,Automat,Benzín,166610.0,225.0
15500.0,2008,Manuál,Benzín,220337.0,225.0
15500.0,2014,Automat,Diesel,227000.0,135.0
14760.0,2012,Manuál,Diesel,128345.0,135.0
15790.0,2018,Manuál,Diesel,132082.0,85.0
15890.0,2013,Automat,Diesel,141493.0,135.0
15890.0,2013,Automat,Diesel,175295.0,105.0
15990.0,1985,Manuál,Benzín,220000.0,77.0
15990.0,1989,Manuál,Benzín,248012.0,95.0
16190.0,2013,Automat,Benzín,189000.0,180.0
16300.0,2016,Automat,Benzín,93449.0,100.0
16480.0,2013,Automat,Diesel,229000.0,135.0
16490.0,2016,Automat,Diesel,185000.0,110.0
16499.0,2013,Automat,Diesel,195402.0,135.0
16500.0,2013,Automat,Diesel,82500.0,135.0
16500.0,2013,Automat,Diesel,205000.0,135.0
16600.0,2014,Automat,Diesel,111992.0,135.0
15599.0,2010,Automat,Diesel,144351.0,180.0
16690.0,2017,Manuál,Diesel,103410.0,100.0
,2017,Automat,Diesel,172000.0,110.0
16700.0,2017,Automat,Benzín,104791.0,100.0
,2016,Automat,Diesel,139940.0,110.0
17000.0,2015,Automat,Diesel,142439.0,105.0
17000.0,1989,Manuál,Benzín,236607.0,95.0
,2018,Automat,Benzín,97761.0,100.0
,2009,Automat,Diesel,166000.0,170.0
17490.0,2015,Automat,Diesel,221500.0,140.0
,2013,Automat,Benzín,107180.0,180.0
17800.0,2013,Automat,Diesel,108200.0,135.0
,2015,Automat,Diesel,156900.0,135.0
,2014,Automat,Diesel,178657.0,190.0
17990.0,2016,Manuál,Diesel,173832.0,110.0
18000.0,2014,Automat,Diesel,120000.0,135.0
18000.0,2007,Manuál,Benzín,86000.0,225.0
17196.0,2015,Automat,Diesel,198986.0,190.0
18500.0,2014,Automat,Diesel,119000.0,105.0
18500.0,2015,Automat,Diesel,202387.0,140.0
18790.0,2016,Manuál,Diesel,173000.0,110.0
18800.0,2014,Automat,Diesel,150800.0,135.0
18850.0,1991,Manuál,Benzín,108300.0,95.0
,2015,Automat,Diesel,225000.0,140.0
,2018,Automat,Diesel,84038.0,110.0
19000.0,2014,Automat,Diesel,149998.0,135.0
19000.0,2015,Automat,Diesel,149500.0,140.0
19000.0,2018,Automat,Diesel,150000.0,85.0
19200.0,2016,Automat,Diesel,154000.0,140.0
19300.0,2015,Automat,Diesel,153390.0,140.0
,2016,Automat,Diesel,152000.0,140.0
19700.0,2018,Automat,Diesel,143634.0,140.0
19800.0,2018,Automat,Benzín,62800.0,185.0
19900.0,2015,Automat,Diesel,138500.0,135.0
19990.0,2017,Automat,Diesel,104450.0,110.0
19990.0,2017,Manuál,Diesel,140000.0,110.0
19990.0,2012,Automat,Benzín,210000.0,225.0
19990.0,2016,Manuál,Diesel,100000.0,110.0
,2017,Automat,Diesel,225321.0,140.0
19999.0,2017,Automat,Diesel,207779.0,190.0
,2018,Automat,Diesel,152500.0,140.0
19160.0,2013,Automat,Diesel,149000.0,230.0
20490.0,2017,Automat,Diesel,116369.0,110.0
20499.0,2018,Automat,Diesel,173000.0,140.0
,2018,Automat,Diesel,82343.0,110.0
20999.0,2017,Automat,Diesel,167380.0,140.0
21000.0,2017,Automat,Diesel,49000.0,120.0
21000.0,2017,Automat,Benzín,185000.0,135.0
21000.0,2015,Automat,Diesel,183500.0,190.0
,2016,Automat,Diesel,152433.0,190.0
21300.0,2015,Automat,Diesel,96370.0,190.0
21499.0,2016,Automat,Diesel,112373.0,140.0
21500.0,2016,Automat,Diesel,147000.0,140.0
,2017,Automat,Benzín,106905.0,100.0
,2014,Automat,Diesel,244000.0,190.0
21990.0,2018,Automat,Diesel,81000.0,110.0
21999.0,2017,Automat,Diesel,140000.0,140.0
22000.0,2017,Automat,Diesel,83000.0,110.0
22000.0,2015,Automat,Diesel,155000.0,140.0
22000.0,2014,Automat,Diesel,174670.0,135.0
,2018,Automat,Diesel,143388.0,120.0
22300.0,2016,Automat,Diesel,190000.0,140.0
22490.0,2014,Automat,Benzín,119600.0,225.0
,2017,Automat,Diesel,140309.0,140.0
22500.0,2015,Automat,Diesel,91500.0,135.0
22500.0,2019,Manuál,Diesel,193595.0,110.0
22950.0,2019,Automat,Diesel,152200.0,140.0
22990.0,2017,Automat,Diesel,152000.0,140.0
22999.0,2016,Automat,Diesel,133080.0,140.0
23000.0,2017,Automat,Diesel,162000.0,140.0
,2018,Automat,Benzín,96810.0,135.0
,2018,Automat,Diesel,135676.0,140.0
,2018,Automat,Diesel,139443.0,140.0
,2019,Automat,Benzín,141600.0,135.0
23900.0,2016,Automat,Diesel,93000.0,140.0
,2017,Automat,Diesel,123669.0,140.0
,2018,Automat,Diesel,128711.0,140.0
23990.0,2014,Automat,Diesel,105000.0,160.0
,2018,Automat,Diesel,76009.0,110.0
,2015,Automat,Diesel,158510.0,140.0
,2018,Automat,Diesel,147675.0,140.0
24500.0,2016,Automat,Hybrid,81000.0,135.0
23000.0,2009,Manuál,Diesel,47000.0,130.0
23000.0,2009,Manuál,Diesel,47000.0,130.0
23000.0,2009,Manuál,Diesel,47000.0,130.0
23000.0,2009,Manuál,Diesel,47000.0,130.0
,2017,Automat,Benzín,59000.0,100.0
24700.0,2018,Automat,Diesel,139335.0,140.0
,2019,Automat,Diesel,121662.0,140.0
24840.0,2017,Automat,Diesel,122950.0,110.0
24900.0,2017,Automat,Diesel,158951.0,140.0
24950.0,2017,Automat,Diesel,96200.0,140.0
24990.0,2017,Automat,Diesel,151019.0,140.0
,2016,Automat,Diesel,162096.0,190.0
25000.0,2015,Automat,Benzín,221000.0,240.0
,2013,Automat,Hybrid,104000.0,260.0
,2019,Automat,Diesel,95200.0,140.0
,2018,Automat,Diesel,87032.0,140.0
,2019,Automat,Diesel,104425.0,140.0
25880.0,2014,Automat,Diesel,177000.0,230.0
26500.0,2017,Automat,Diesel,84500.0,140.0
,2018,Automat,Diesel,85612.0,140.0
26900.0,2007,Manuál,Benzín,199999.0,441.0
,2018,Automat,Diesel,129900.0,190.0
,2018,Automat,Diesel,103364.0,190.0
27700.0,2019,Automat,Diesel,84000.0,140.0
,2019,Automat,Diesel,61260.0,140.0
27800.0,2019,Automat,Diesel,114000.0,140.0
,2019,Automat,Diesel,134000.0,140.0
,2019,Automat,Diesel,58650.0,140.0
,2019,Automat,Diesel,83791.0,190.0
,2019,Automat,Diesel,99860.0,140.0
,2018,Automat,Diesel,88800.0,140.0
,2020,Automat,Diesel,96600.0,190.0
,2018,Automat,Diesel,42800.0,140.0
,2018,Automat,Diesel,99300.0,190.0
29990.0,2018,Automat,Benzín,86424.0,240.0
,2019,Automat,Diesel,76852.0,190.0
,2019,Automat,Diesel,99660.0,140.0
,2020,Automat,Benzín,83000.0,135.0
30600.0,2015,Automat,Diesel,142000.0,230.0
,2020,Automat,Diesel,75023.0,140.0
,2015,Automat,Diesel,142120.0,230.0
31500.0,2018,Automat,Diesel,96000.0,140.0
,2019,Automat,Diesel,85186.0,140.0
31990.0,2019,Automat,Benzín,80800.0,135.0
,2019,Automat,Diesel,71000.0,140.0
,2017,Automat,Diesel,170000.0,230.0
,2020,Automat,Diesel,57600.0,140.0
,2018,Automat,Diesel,86000.0,190.0
,2019,Automat,Diesel,100400.0,190.0
,2020,Automat,Benzín,50231.0,135.0
,2022,Automat,Benzín,25799.0,115.0
33000.0,2018,Automat,Diesel,44000.0,140.0
,2021,Manuál,Diesel,13330.0,110.0
33490.0,2019,Automat,Diesel,93000.0,140.0
,2019,Automat,Benzín,84166.0,240.0
,2019,Automat,Diesel,19952.0,140.0
,2019,Automat,Diesel,108094.0,140.0
,2019,Automat,Diesel,83400.0,140.0
,2019,Automat,Diesel,76757.0,190.0
,2019,Automat,Diesel,66000.0,190.0
34990.0,2021,Automat,Diesel,41000.0,140.0
,2019,Automat,Diesel,70938.0,190.0
,2018,Automat,Diesel,36324.0,190.0
,2018,Manuál,Diesel,80560.0,125.0
35500.0,2019,Automat,Benzín,58500.0,190.0
,2021,Automat,Diesel,18580.0,110.0
,2020,Automat,Diesel,67134.0,140.0
,2020,Automat,Benzín,71178.0,135.0
,2020,Automat,Diesel,56000.0,140.0
,2020,Automat,Diesel,56000.0,140.0
,2016,Automat,Benzín,108724.0,240.0
36500.0,2021,Automat,Diesel,38000.0,140.0
,2020,Automat,Diesel,27854.0,190.0
37999.0,2019,Automat,Diesel,68000.0,140.0
38000.0,2019,Automat,Benzín,43000.0,190.0
,2020,Automat,Diesel,29931.0,140.0
,2020,Automat,Diesel,31584.0,110.0
,2016,Automat,Benzín,108740.0,240.0
,2021,Automat,Diesel,28846.0,140.0
,2019,Automat,Diesel,109000.0,140.0
,2019,Automat,Diesel,87000.0,140.0
,2019,Automat,Benzín,52180.0,135.0
,2019,Automat,Benzín,61823.0,135.0
,2021,Automat,Diesel,8200.0,140.0
39999.0,2019,Automat,Benzín,85000.0,135.0
,2019,Automat,Diesel,40150.0,140.0
,2020,Automat,Benzín,6066.0,135.0
,2019,Automat,Diesel,68950.0,140.0
,2021,Automat,Benzín,20500.0,190.0
,2021,Automat,Benzín,13760.0,190.0
,2021,Automat,Diesel,19999.0,140.0
,2021,Automat,Diesel,16630.0,140.0
,2020,Automat,Diesel,95000.0,140.0
,2020,Automat,Benzín,52000.0,190.0
,2020,Automat,Diesel,51200.0,140.0
,2022,Automat,Benzín,9206.0,135.0
45490.0,2020,Automat,Diesel,23500.0,190.0
,2021,Automat,Benzín,26000.0,190.0
,2020,Automat,Diesel,40000.0,140.0
,2022,Automat,Hybrid,5570.0,215.0
,2022,Automat,Hybrid,15300.0,215.0
,2022,Automat,Diesel,18000.0,140.0
,2022,Automat,Diesel,10111.0,140.0
,2020,Automat,Diesel,39500.0,140.0
,2022,Automat,Diesel,9000.0,140.0
,2021,Automat,Diesel,15260.0,140.0
,2020,Automat,Hybrid,50000.0,215.0
,2019,Automat,Benzín,52390.0,275.0
,2022,Automat,Diesel,2.0,110.0
,2021,Automat,Hybrid,30000.0,215.0
,2021,Automat,Diesel,13084.0,250.0
,2021,Automat,Diesel,28000.0,140.0
,2022,Automat,Diesel,21491.0,140.0
,2021,Manuál,Diesel,37000.0,210.0
,2021,Automat,Benzín,30638.0,285.0
,2021,Automat,Benzín,21900.0,275.0
,2022,Automat,Diesel,15000.0,250.0
,2021,Automat,Benzín,16500.0,275.0
,2022,Automat,Benzín,12000.0,190.0
,2021,Automat,Diesel,6000.0,250.0
,2023,Automat,Diesel,5.0,140.0
,2022,Automat,Benzín,13000.0,275.0
,2021,Automat,Diesel,22000.0,210.0
,2007,Manuál,Diesel,980000.0,120.0
